location_id,time,temperature_2m_mean (°C),temperature_2m_max (°C),temperature_2m_min (°C),weather_code (wmo code),dew_point_2m_max (°C),dew_point_2m_min (°C),dew_point_2m_mean (°C),relative_humidity_2m_mean (%),relative_humidity_2m_max (%),relative_humidity_2m_min (%),vapour_pressure_deficit_max (kPa),sunshine_duration (s)
0,2024-02-04,9.7,14.1,7.2,51,7.2,2.8,5.1,74,91,54,0.74,18840.27
0,2024-02-05,11.0,15.7,8.7,3,5.1,-1.5,3.1,59,78,44,0.98,28501.79
0,2024-02-06,9.6,15.6,5.2,3,7.2,-3.9,1.1,56,86,40,1.06,31230.17
0,2024-02-07,7.9,14.3,2.8,3,6.5,1.8,3.2,74,94,46,0.89,30633.24
0,2024-02-08,8.9,14.4,5.9,51,6.1,2.5,4.1,73,90,50,0.81,22326.77
0,2024-02-09,10.1,13.9,5.8,3,6.7,2.4,4.7,70,83,60,0.64,12878.70
0,2024-02-10,11.8,15.8,9.2,53,8.7,3.5,6.0,69,91,48,0.94,31367.02
0,2024-02-11,9.2,10.2,7.5,55,9.1,4.8,7.9,92,95,83,0.18,0.00
0,2024-02-12,7.7,12.1,5.3,51,6.8,1.5,3.9,79,99,52,0.68,28418.57
0,2024-02-13,6.6,9.2,3.7,3,2.3,-1.5,0.7,67,74,52,0.56,35304.09
0,2024-02-14,5.5,11.2,-1.4,3,2.3,-2.0,-0.0,70,95,49,0.67,31980.95
0,2024-02-15,8.1,14.6,3.6,3,6.6,-0.4,3.8,76,88,52,0.79,30645.79
0,2024-02-16,7.2,12.4,3.8,3,6.2,2.0,3.9,80,91,63,0.53,35781.74
0,2024-02-17,7.7,11.5,3.2,53,9.4,2.3,5.6,87,95,72,0.38,20676.74
0,2024-02-18,7.9,11.4,4.3,3,6.0,2.6,4.2,78,90,62,0.52,26210.23
0,2024-02-19,7.9,12.1,5.0,53,7.8,0.3,4.3,79,93,60,0.57,7289.34
0,2024-02-20,7.3,12.2,3.5,51,4.0,-0.1,1.7,68,83,49,0.73,36000.00
0,2024-02-21,7.7,12.9,4.7,3,1.9,-0.9,0.5,61,73,43,0.85,22488.45
0,2024-02-22,7.5,11.2,4.7,53,5.3,-0.2,2.2,70,80,58,0.57,11567.90
0,2024-02-23,9.2,10.4,7.4,61,6.6,1.5,5.0,75,89,61,0.45,985.08
0,2024-02-24,7.9,11.9,4.4,61,7.0,2.0,4.1,77,96,56,0.61,8592.81
0,2024-02-25,7.7,12.2,4.5,3,4.0,0.6,2.6,71,85,53,0.67,36257.59
0,2024-02-26,7.5,12.7,2.8,3,4.4,1.4,2.6,73,93,50,0.74,30502.35
0,2024-02-27,8.7,14.2,4.2,51,7.8,0.3,4.4,75,92,60,0.58,24370.00
0,2024-02-28,9.0,12.9,5.1,51,8.8,4.2,6.3,84,94,68,0.48,34487.04
0,2024-02-29,9.3,13.8,5.4,3,8.4,4.0,6.1,81,93,66,0.54,36059.60
0,2024-03-01,8.0,11.1,5.2,51,7.8,4.2,6.3,89,95,78,0.30,1587.64
0,2024-03-02,8.5,12.1,5.2,3,8.1,4.0,6.2,86,95,73,0.39,21078.39
0,2024-03-03,9.7,15.9,5.8,2,6.4,2.5,4.5,73,95,44,1.02,37659.82
0,2024-03-04,9.9,15.6,5.9,3,6.8,2.7,4.2,69,82,47,0.93,36570.89
0,2024-03-05,9.5,13.9,5.9,3,5.3,2.2,3.5,68,90,48,0.81,37028.74
0,2024-03-06,7.1,11.0,4.5,3,4.3,-0.9,2.2,73,93,53,0.61,37610.60
0,2024-03-07,4.7,6.5,2.9,53,2.0,-0.1,0.9,77,93,64,0.35,34463.75
0,2024-03-08,3.8,6.9,1.0,71,1.5,0.2,0.9,83,96,63,0.37,18635.16
0,2024-03-09,6.0,9.8,2.5,53,5.8,1.5,3.7,85,96,67,0.40,21707.98
0,2024-03-10,9.9,14.6,6.8,51,8.6,5.5,6.8,82,94,62,0.64,8624.38
0,2024-03-11,9.2,11.2,7.2,63,8.6,5.2,7.6,90,96,72,0.37,1901.24
0,2024-03-12,8.0,9.1,6.4,61,4.6,2.8,3.6,74,84,66,0.39,777.73
0,2024-03-13,9.1,12.7,7.1,51,3.5,0.8,2.5,64,75,49,0.75,36873.93
0,2024-03-14,8.8,12.6,5.4,3,5.8,1.0,3.7,71,94,58,0.60,26330.93
0,2024-03-15,9.5,15.3,4.4,3,8.2,3.0,5.8,79,97,58,0.73,37609.66
0,2024-03-16,11.2,16.5,8.8,61,10.4,5.6,8.1,82,91,55,0.85,22670.38
0,2024-03-17,8.7,12.1,6.6,51,5.8,1.9,3.8,72,90,52,0.68,26676.51
0,2024-03-18,7.1,10.1,2.9,3,3.1,-0.3,1.3,67,79,58,0.52,16282.42
0,2024-03-19,3.3,7.7,-0.6,3,-0.8,-4.7,-2.5,67,81,52,0.51,43015.59
0,2024-03-20,5.0,13.0,-2.3,3,4.5,-3.2,0.5,75,94,48,0.77,43137.80
0,2024-03-21,9.1,14.4,3.5,3,9.1,1.2,4.2,73,90,49,0.84,30215.02
0,2024-03-22,12.5,17.4,8.8,3,7.2,3.7,5.7,65,78,40,1.19,36999.44
0,2024-03-23,11.5,18.6,6.4,55,7.9,0.2,4.4,63,83,37,1.35,31607.79
0,2024-03-24,6.1,10.3,3.0,53,3.2,0.2,1.8,75,94,54,0.58,34678.09
0,2024-03-25,6.3,11.9,1.6,51,1.6,-4.1,-1.0,63,91,33,0.94,42503.94
0,2024-03-26,7.9,14.4,0.9,3,2.2,-4.4,-1.1,57,87,27,1.20,42592.41
0,2024-03-27,11.3,16.9,6.0,55,10.6,-0.1,5.6,69,91,55,0.87,29639.81
0,2024-03-28,11.2,16.3,6.8,63,10.6,1.4,5.4,70,91,36,1.18,35369.80
0,2024-03-29,12.0,18.3,5.1,3,9.4,0.1,5.4,65,83,47,1.11,41914.39
0,2024-03-30,16.7,21.0,10.9,3,9.5,6.2,7.6,56,80,44,1.40,38510.65
0,2024-03-31,14.9,20.0,10.1,51,9.0,4.2,7.1,60,83,46,1.26,41996.94
0,2024-04-01,16.5,23.8,8.9,53,11.5,5.8,8.6,62,82,33,1.96,43200.00
0,2024-04-02,11.1,15.9,7.1,63,6.3,1.2,4.0,64,86,39,1.08,36482.86
0,2024-04-03,11.1,16.2,5.4,3,5.5,-0.3,3.3,60,72,45,1.01,28108.23
0,2024-04-04,13.2,18.3,8.9,51,9.3,3.6,7.0,67,80,48,1.10,38891.94
0,2024-04-05,15.3,20.6,9.1,3,11.3,6.0,8.5,65,85,47,1.30,42104.64
0,2024-04-06,17.8,23.6,12.9,3,14.1,7.4,10.6,64,86,45,1.60,43200.00
0,2024-04-07,17.9,24.4,11.2,3,15.6,7.6,12.1,70,86,52,1.46,43868.93
0,2024-04-08,18.8,24.9,13.6,3,13.6,10.1,11.9,66,82,43,1.81,40151.98
0,2024-04-09,18.6,25.8,12.4,3,11.9,8.9,10.4,61,80,36,2.13,44226.96
0,2024-04-10,12.2,15.6,9.9,3,10.1,1.8,4.0,58,70,53,0.74,36000.00
0,2024-04-11,13.5,18.0,9.9,3,7.7,3.7,5.8,60,69,49,1.06,44380.31
0,2024-04-12,15.1,20.6,10.6,3,11.7,5.4,7.2,60,87,44,1.37,44977.59
0,2024-04-13,17.5,24.6,9.4,3,11.2,7.6,9.1,61,93,37,1.94,44538.60
0,2024-04-14,20.0,26.6,13.6,51,15.4,8.1,11.3,59,75,35,2.25,45906.08
0,2024-04-15,18.0,24.8,13.4,63,13.4,8.7,11.1,67,95,37,1.95,20284.38
0,2024-04-16,8.0,13.9,3.9,63,12.7,2.3,5.4,84,93,68,0.34,0.00
0,2024-04-17,7.4,11.3,3.0,51,2.8,-0.1,1.3,67,91,46,0.72,43319.42
0,2024-04-18,7.0,10.1,3.3,51,1.4,-0.9,0.4,64,83,46,0.66,47023.66
0,2024-04-19,7.6,11.9,3.5,53,1.6,-2.8,-0.8,56,69,37,0.88,46743.85
0,2024-04-20,7.5,11.3,4.2,61,3.6,-0.8,1.4,67,91,49,0.69,46078.21
0,2024-04-21,5.5,9.6,2.3,3,0.3,-3.4,-1.4,63,80,40,0.72,45540.77
0,2024-04-22,5.3,8.7,2.3,51,-0.1,-1.6,-0.7,66,77,51,0.55,18009.81
0,2024-04-23,5.0,7.2,2.8,71,3.7,-1.2,1.8,80,92,64,0.32,0.00
0,2024-04-24,5.8,8.8,2.3,61,3.5,0.8,2.2,78,93,60,0.46,4645.88
0,2024-04-25,5.7,10.2,0.6,71,3.2,-0.3,1.7,77,96,56,0.55,35036.76
0,2024-04-26,8.7,14.6,2.8,3,5.0,0.9,2.5,67,88,41,0.97,48749.90
0,2024-04-27,11.9,18.3,5.2,1,7.0,2.6,5.1,65,84,45,1.15,50112.53
0,2024-04-28,15.3,21.0,9.9,3,9.9,5.0,7.8,62,74,46,1.35,48326.13
0,2024-04-29,17.1,23.3,11.0,3,11.9,6.3,9.1,61,75,40,1.70,50277.87
0,2024-04-30,16.9,22.5,9.6,2,10.4,6.7,8.3,59,84,40,1.64,50360.30
0,2024-05-01,15.4,19.2,10.1,3,12.0,7.2,9.5,69,89,54,1.03,39238.48
0,2024-05-02,16.0,20.0,12.0,51,12.3,8.6,10.3,70,92,53,1.10,46800.00
0,2024-05-03,12.9,15.1,9.9,61,11.9,7.3,10.0,83,92,74,0.44,9441.14
0,2024-05-04,15.6,20.8,11.1,51,14.6,6.6,9.4,68,92,55,1.10,49095.93
0,2024-05-05,17.1,22.5,11.2,3,13.1,8.6,10.7,68,94,41,1.61,48934.96
0,2024-05-06,17.5,22.9,10.7,51,13.1,8.9,10.9,67,95,46,1.45,50400.00
0,2024-05-07,16.4,21.1,13.4,53,12.4,9.4,11.1,72,91,49,1.28,21861.48
0,2024-05-08,13.1,15.0,11.4,53,11.5,8.1,9.8,80,90,71,0.49,7458.04
0,2024-05-09,14.6,18.6,11.1,3,7.6,4.2,5.1,54,72,39,1.32,50400.00
0,2024-05-10,15.1,20.4,10.4,3,6.8,3.9,5.5,54,68,38,1.49,50400.00
0,2024-05-11,15.7,21.0,10.9,3,10.4,3.0,6.5,55,69,39,1.53,47917.62
0,2024-05-12,16.0,20.3,11.1,51,11.3,7.8,9.1,65,81,46,1.30,50400.00
0,2024-05-13,14.9,18.8,10.9,63,11.0,4.5,8.5,67,84,52,0.97,45370.43
0,2024-05-14,14.7,19.0,10.8,63,10.9,6.8,8.9,70,94,45,1.20,50400.00
0,2024-05-15,15.3,20.0,8.9,3,9.9,6.2,8.0,64,84,46,1.26,50780.16
0,2024-05-16,15.3,18.5,11.6,53,11.6,7.5,9.5,69,84,58,0.86,26908.74
0,2024-05-17,14.7,20.5,10.8,63,12.4,9.1,11.1,80,96,58,1.00,31877.06
0,2024-05-18,15.0,20.6,9.1,51,13.8,8.3,11.5,81,99,59,0.99,50400.00
0,2024-05-19,16.9,22.0,9.7,51,13.1,8.8,10.9,69,94,47,1.40,51425.48
0,2024-05-20,17.8,23.0,12.6,3,15.2,10.6,13.2,76,96,56,1.24,50400.00
0,2024-05-21,17.3,22.2,13.9,65,17.5,13.4,15.5,90,97,67,0.89,14814.73
0,2024-05-22,17.3,20.9,14.2,63,15.9,9.9,12.6,77,99,50,1.24,46284.95
0,2024-05-23,16.9,21.6,12.2,55,13.9,9.5,11.5,72,92,54,1.18,47723.05
0,2024-05-24,16.8,21.9,12.4,63,15.1,10.9,13.2,80,95,58,1.11,49434.83
0,2024-05-25,15.6,21.1,11.1,63,15.4,10.4,13.2,86,97,70,0.75,44472.06
0,2024-05-26,16.7,21.0,13.4,61,14.9,11.4,13.5,82,96,64,0.89,27383.08
0,2024-05-27,18.2,23.5,11.8,3,15.1,10.5,12.0,70,96,44,1.63,51178.09
0,2024-05-28,16.7,21.0,11.6,61,14.7,7.5,11.5,72,96,57,0.97,49495.57
0,2024-05-29,17.5,21.7,12.9,3,10.9,7.3,8.9,58,80,45,1.44,51207.71
0,2024-05-30,17.1,23.5,10.6,63,14.5,8.6,11.9,73,93,52,1.39,38365.28
0,2024-05-31,15.6,19.2,12.7,53,15.6,12.4,13.9,90,100,76,0.53,13631.87
0,2024-06-01,15.2,19.1,12.4,63,13.1,11.2,12.1,83,98,62,0.83,47030.21
0,2024-06-02,17.2,23.0,12.6,63,15.7,8.8,12.7,76,95,55,1.26,36931.78
0,2024-06-03,16.9,20.4,14.8,63,15.6,13.5,14.4,86,96,74,0.63,26240.32
0,2024-06-04,16.9,20.4,14.2,61,14.8,11.8,12.6,77,95,58,1.01,35887.32
0,2024-06-05,18.6,23.4,12.9,51,16.4,12.1,14.0,77,96,53,1.33,51515.69
0,2024-06-06,20.5,24.9,16.7,51,18.2,14.3,15.7,75,89,57,1.31,48992.71
0,2024-06-07,20.0,24.7,15.3,63,17.2,14.1,16.0,79,94,62,1.19,45683.18
0,2024-06-08,20.4,25.5,15.6,61,19.6,14.6,17.0,81,95,63,1.16,46869.48
0,2024-06-09,20.6,24.7,16.3,53,19.4,14.5,17.1,81,94,56,1.36,36332.78
0,2024-06-10,18.6,22.4,15.1,63,18.4,13.3,16.3,87,100,71,0.76,20195.45
0,2024-06-11,16.8,21.0,14.1,53,14.0,6.9,11.3,70,85,53,1.16,3600.00
0,2024-06-12,13.9,15.9,12.4,51,8.6,6.2,7.4,65,74,57,0.78,5791.64
0,2024-06-13,14.6,18.5,10.1,3,9.2,6.9,8.1,66,87,48,1.10,29581.21
0,2024-06-14,16.0,21.0,9.5,3,14.2,6.6,9.7,68,86,47,1.32,38162.49
0,2024-06-15,18.3,24.1,11.8,53,15.9,10.6,13.7,76,93,53,1.43,49897.06
0,2024-06-16,19.2,23.4,15.9,63,16.5,11.1,12.6,67,87,47,1.52,48013.20
0,2024-06-17,20.5,26.5,13.9,3,19.2,12.9,15.3,74,93,48,1.81,52282.09
0,2024-06-18,22.8,28.4,16.5,3,17.9,14.9,16.5,69,92,50,1.93,52891.23
0,2024-06-19,24.7,30.8,17.5,3,22.6,15.1,18.0,68,87,47,2.35,53514.11
0,2024-06-20,22.8,26.0,19.2,51,19.0,14.4,16.4,68,86,53,1.53,48189.15
0,2024-06-21,25.3,31.0,18.5,3,22.6,17.6,20.5,76,95,60,1.81,42353.42
0,2024-06-22,22.6,26.4,19.1,63,20.2,11.2,14.2,60,79,41,2.03,47770.14
0,2024-06-23,21.5,25.4,18.0,3,12.1,10.4,11.3,53,63,41,1.91,53137.34
0,2024-06-24,21.3,25.5,17.7,2,13.2,11.1,12.1,57,70,43,1.86,54110.77
0,2024-06-25,21.0,25.5,15.4,3,17.7,10.9,13.9,65,82,51,1.59,50937.71
0,2024-06-26,21.2,26.1,17.6,53,18.7,16.2,17.6,81,98,61,1.31,39235.78
0,2024-06-27,21.0,24.9,17.4,53,18.0,16.3,17.3,80,98,64,1.13,47553.60
0,2024-06-28,23.6,29.2,17.2,51,19.2,15.3,17.2,70,96,44,2.28,54150.59
0,2024-06-29,25.6,31.7,18.0,3,19.6,17.0,18.1,65,94,41,2.74,54164.72
0,2024-06-30,27.0,32.1,22.5,53,20.2,15.2,17.9,60,80,38,2.85,51102.83
0,2024-07-01,22.2,25.9,19.1,53,18.3,13.8,15.1,65,89,50,1.67,20651.87
0,2024-07-02,19.4,22.6,17.0,3,14.8,6.6,10.0,56,78,36,1.76,45811.59
0,2024-07-03,18.3,21.5,14.4,51,12.4,8.7,10.1,59,79,46,1.39,48326.72
0,2024-07-04,18.3,22.8,13.2,51,12.6,7.8,10.6,63,93,38,1.72,48656.99
0,2024-07-05,21.8,26.7,15.8,3,15.0,10.6,12.5,57,77,42,1.98,50045.80
0,2024-07-06,24.4,30.0,17.7,3,15.1,12.2,13.9,54,80,34,2.74,51544.05
0,2024-07-07,23.3,26.9,18.7,51,18.0,14.2,15.5,63,84,47,1.87,35057.86
0,2024-07-08,22.2,26.9,18.1,63,18.9,16.1,17.5,76,93,55,1.60,40992.80
0,2024-07-09,25.0,30.1,19.5,51,20.4,17.5,19.0,71,89,52,2.03,51610.09
0,2024-07-10,27.1,33.0,21.2,3,20.6,15.9,18.8,63,89,38,3.14,48863.86
0,2024-07-11,26.3,30.9,20.9,51,19.4,17.6,18.4,63,89,46,2.40,51268.85
0,2024-07-12,26.9,32.5,21.5,51,20.8,18.8,19.5,66,90,45,2.70,43839.65
0,2024-07-13,23.8,27.6,18.4,3,19.6,13.4,16.9,68,100,43,2.04,46511.82
0,2024-07-14,24.2,29.4,19.6,51,18.1,16.0,17.2,66,87,45,2.24,50638.07
0,2024-07-15,26.3,31.6,20.6,63,18.1,15.6,16.8,58,85,38,2.86,51459.02
0,2024-07-16,27.1,32.2,21.8,3,18.8,14.6,16.9,56,78,35,3.05,51507.15
0,2024-07-17,24.8,29.5,20.8,63,18.5,12.6,15.0,56,82,40,2.50,50400.71
0,2024-07-18,25.3,30.1,20.6,51,14.6,12.4,13.5,49,67,34,2.82,50826.64
0,2024-07-19,26.2,31.5,20.0,3,14.9,13.3,14.0,48,67,33,3.09,50487.11
0,2024-07-20,21.3,23.9,19.1,63,19.1,12.6,17.0,78,93,52,1.41,4928.10
0,2024-07-21,24.2,30.3,18.0,3,18.6,12.6,16.1,65,94,34,2.86,50994.64
0,2024-07-22,25.2,30.5,19.4,53,17.8,14.1,16.1,59,89,40,2.60,50532.11
0,2024-07-23,24.8,29.5,21.5,51,17.0,13.2,15.4,57,74,38,2.56,45902.46
0,2024-07-24,23.3,27.5,19.8,51,15.8,9.2,12.6,53,72,32,2.52,48120.56
0,2024-07-25,21.9,25.9,18.5,3,13.1,7.9,10.7,50,70,32,2.27,50400.00
0,2024-07-26,23.0,29.4,14.4,3,14.6,9.9,11.8,52,79,35,2.67,48934.99
0,2024-07-27,26.2,31.8,19.9,3,15.6,13.5,14.7,51,74,36,2.98,50400.00
0,2024-07-28,25.8,31.0,21.9,51,17.6,11.6,14.8,51,65,42,2.56,50400.00
0,2024-07-29,22.6,27.6,17.5,2,12.0,6.3,9.3,45,68,26,2.74,50400.00
0,2024-07-30,22.0,27.3,15.9,2,9.4,6.9,8.1,42,59,28,2.60,50400.00
0,2024-07-31,24.7,31.0,17.7,2,14.1,8.6,12.7,49,72,34,2.98,50400.00
0,2024-08-01,25.9,30.8,20.7,63,19.0,14.1,15.9,55,75,37,2.78,41930.02
0,2024-08-02,23.8,29.8,20.4,63,19.1,14.4,17.4,69,92,41,2.48,30299.65
0,2024-08-03,22.0,27.0,17.4,3,14.2,7.9,10.5,50,71,32,2.40,50400.00
0,2024-08-04,20.9,26.6,17.0,61,16.6,12.4,14.6,69,84,42,2.03,44386.27
0,2024-08-05,19.9,23.6,16.3,63,17.6,12.8,15.3,76,91,57,1.25,32055.20
0,2024-08-06,20.6,25.5,15.8,3,13.0,10.1,11.5,57,74,44,1.82,50400.00
0,2024-08-07,22.5,28.6,16.5,53,19.0,12.8,15.7,67,84,49,2.01,40262.95
0,2024-08-08,23.0,28.2,19.8,63,18.2,14.6,16.8,69,89,46,2.04,31699.83
0,2024-08-09,22.9,28.6,17.5,3,16.4,11.7,14.6,62,90,35,2.55,46800.00
0,2024-08-10,24.5,29.8,17.5,51,17.5,14.8,16.2,62,91,44,2.36,48691.23
0,2024-08-11,26.5,31.7,21.1,3,18.6,15.6,16.7,56,71,40,2.81,50400.00
0,2024-08-12,26.6,33.0,21.0,3,20.8,15.7,18.1,61,80,42,2.90,45213.43
0,2024-08-13,26.5,31.5,21.3,51,19.5,17.5,18.5,63,83,46,2.50,42274.49
0,2024-08-14,27.1,33.3,20.6,3,19.0,12.2,16.2,54,83,28,3.70,48051.60
0,2024-08-15,26.3,32.4,21.0,3,19.5,15.5,17.3,60,84,36,3.10,48248.37
0,2024-08-16,26.8,31.9,20.9,3,19.7,16.2,17.7,60,83,40,2.78,46490.78
0,2024-08-17,26.5,33.8,21.2,61,21.1,15.6,18.8,65,90,35,3.41,46512.84
0,2024-08-18,25.4,31.4,19.0,3,19.1,14.6,17.5,65,95,37,2.88,49401.38
0,2024-08-19,23.1,28.8,19.7,51,18.4,14.9,16.3,67,91,44,2.20,47818.64
0,2024-08-20,22.6,27.8,18.3,65,17.8,15.2,16.4,69,86,51,1.79,41901.50
0,2024-08-21,23.1,26.9,18.6,3,17.9,12.3,14.9,62,93,42,2.06,48973.96
0,2024-08-22,21.5,26.2,16.6,3,13.1,7.8,10.8,51,61,40,1.95,35291.99
0,2024-08-23,23.5,30.8,14.8,3,16.8,12.6,14.6,60,90,39,2.68,48911.66
0,2024-08-24,26.4,32.7,19.0,1,18.8,14.4,16.7,58,91,33,3.27,48183.04
0,2024-08-25,26.3,32.2,20.2,3,18.4,14.0,16.2,56,87,34,3.15,47457.64
0,2024-08-26,23.0,27.4,18.5,51,15.1,13.3,14.3,59,73,47,1.94,46763.70
0,2024-08-27,23.3,28.1,18.8,3,16.7,13.9,14.7,59,75,44,2.12,43153.59
0,2024-08-28,24.6,30.7,19.1,3,18.8,14.9,16.9,64,86,41,2.61,43502.41
0,2024-08-29,25.8,31.4,20.2,3,18.1,13.2,16.0,58,84,33,3.08,45281.48
0,2024-08-30,26.2,31.6,20.5,2,19.0,11.8,15.4,54,78,30,3.25,45385.09
0,2024-08-31,25.9,31.5,20.3,3,17.6,12.6,15.2,53,76,35,2.93,45131.96
0,2024-09-01,25.2,30.6,20.2,3,16.5,12.5,15.1,55,77,34,2.91,42298.85
0,2024-09-02,25.0,31.5,18.4,3,15.4,10.9,13.4,52,77,28,3.30,44731.41
0,2024-09-03,25.3,31.4,18.7,2,15.8,10.7,12.9,49,72,28,3.31,44423.91
0,2024-09-04,24.9,30.9,18.0,3,13.9,10.6,12.3,47,65,30,3.09,44460.48
0,2024-09-05,23.9,28.9,18.5,3,12.6,8.6,10.8,45,66,29,2.81,44154.60
0,2024-09-06,22.0,26.4,19.0,3,13.5,6.7,10.6,49,68,37,2.12,33210.33
0,2024-09-07,22.5,28.1,16.1,51,16.0,13.0,14.5,64,94,42,2.17,43545.58
0,2024-09-08,23.6,29.6,17.0,3,16.9,13.4,15.2,62,88,37,2.61,39983.73
0,2024-09-09,18.6,23.7,15.6,63,18.1,13.0,15.7,84,95,63,1.09,0.00
0,2024-09-10,17.7,21.2,13.1,51,12.3,9.4,11.1,67,86,52,1.21,43319.42
0,2024-09-11,17.9,23.5,12.3,3,12.6,9.2,10.6,64,85,40,1.72,43267.96
0,2024-09-12,11.6,15.1,8.9,63,12.1,6.4,8.9,83,88,70,0.42,491.99
0,2024-09-13,7.1,8.6,6.1,63,6.5,2.7,4.5,83,90,67,0.37,0.00
0,2024-09-14,9.8,11.1,8.6,63,7.0,3.0,4.8,72,81,61,0.51,0.00
0,2024-09-15,10.1,11.5,8.7,63,7.2,3.3,5.4,73,82,59,0.55,8317.54
0,2024-09-16,11.8,12.7,10.9,61,9.1,5.2,7.1,73,89,64,0.50,0.00
0,2024-09-17,12.9,16.7,9.9,53,11.6,9.2,9.9,83,96,62,0.72,35616.57
0,2024-09-18,16.0,20.9,12.1,61,13.5,9.4,11.6,77,96,51,1.20,42848.59
0,2024-09-19,15.3,20.1,11.4,0,12.4,9.1,10.3,73,88,54,1.09,42724.08
0,2024-09-20,15.3,19.6,11.7,51,13.7,9.4,11.2,77,87,64,0.83,42599.61
0,2024-09-21,15.3,21.3,9.8,0,12.9,8.8,10.7,76,94,56,1.12,42475.33
0,2024-09-22,15.5,21.5,10.1,2,11.8,7.2,9.5,69,90,46,1.38,42351.33
0,2024-09-23,16.6,22.1,11.5,3,13.4,7.4,10.8,69,82,51,1.29,42227.73
0,2024-09-24,15.3,17.7,12.4,63,14.9,11.6,13.0,86,96,79,0.38,3412.62
0,2024-09-25,15.9,20.4,12.4,51,12.9,10.6,11.9,79,94,55,1.08,29785.90
0,2024-09-26,18.8,23.2,14.6,3,13.3,11.3,12.4,67,86,50,1.42,27061.36
0,2024-09-27,16.7,20.2,13.9,61,15.5,13.1,14.1,86,96,63,0.86,8766.26
0,2024-09-28,14.4,17.5,12.2,53,13.1,6.2,8.6,69,87,48,1.05,13405.28
0,2024-09-29,10.9,13.4,8.1,51,7.8,1.1,3.7,62,76,45,0.85,40356.59
0,2024-09-30,9.2,14.3,3.8,3,5.2,2.0,3.4,68,91,49,0.84,39734.30
0,2024-10-01,12.2,17.4,7.5,3,9.9,2.8,6.9,70,82,60,0.80,38723.57
0,2024-10-02,12.0,14.8,10.2,63,12.6,7.0,9.9,88,100,74,0.36,0.00
0,2024-10-03,11.1,12.6,8.2,51,10.9,6.2,8.5,84,100,70,0.43,2027.19
0,2024-10-04,10.1,11.5,9.1,63,8.9,6.3,7.8,86,92,78,0.29,4839.58
0,2024-10-05,11.3,14.8,8.8,3,7.3,4.9,6.3,72,84,56,0.74,30260.14
0,2024-10-06,10.7,14.7,7.6,3,7.9,6.2,7.0,79,92,59,0.69,35667.98
0,2024-10-07,11.5,18.2,4.3,0,11.4,3.6,8.2,82,96,60,0.82,39207.24
0,2024-10-08,16.8,22.4,11.9,3,14.8,9.3,11.8,73,85,60,1.08,38542.65
0,2024-10-09,16.8,19.4,14.8,63,14.9,10.6,13.0,78,93,66,0.77,32307.52
0,2024-10-10,17.0,22.1,13.4,63,15.2,8.9,11.9,73,89,56,1.16,24551.47
0,2024-10-11,13.6,17.5,10.1,51,9.6,6.2,7.9,69,84,50,0.99,38865.63
0,2024-10-12,10.6,14.8,6.4,3,7.1,4.9,6.2,75,90,57,0.71,27468.34
0,2024-10-13,12.4,17.0,8.5,51,12.4,3.2,7.9,75,90,53,0.70,17040.73
0,2024-10-14,11.5,14.6,9.1,3,7.9,1.5,5.4,66,80,55,0.73,25090.77
0,2024-10-15,11.6,13.4,9.1,51,10.4,5.8,7.8,77,90,66,0.52,14783.46
0,2024-10-16,10.6,12.2,9.1,3,6.8,5.5,6.2,74,81,68,0.45,11329.52
0,2024-10-17,10.0,13.4,8.1,53,9.2,5.7,7.5,85,91,72,0.43,10541.71
0,2024-10-18,11.5,14.0,8.9,3,9.5,6.5,7.7,78,94,65,0.56,30970.05
0,2024-10-19,11.0,14.9,7.8,3,8.9,5.8,7.4,79,88,64,0.60,35908.30
0,2024-10-20,9.8,14.9,5.7,3,7.1,4.0,5.7,76,89,57,0.73,36918.68
0,2024-10-21,10.5,15.2,7.4,3,10.5,5.6,7.9,84,93,70,0.51,36147.47
0,2024-10-22,11.1,15.6,8.3,3,12.2,7.6,9.6,90,98,79,0.36,35251.21
0,2024-10-23,11.8,14.8,9.6,61,11.4,8.8,10.3,90,97,81,0.33,14678.15
0,2024-10-24,11.8,15.4,9.1,51,10.2,7.8,8.9,83,98,62,0.67,26698.41
0,2024-10-25,12.4,15.1,9.9,61,11.4,8.1,10.3,87,95,78,0.38,10116.45
0,2024-10-26,12.7,15.3,10.9,3,12.7,10.8,11.6,93,99,80,0.35,11391.40
0,2024-10-27,12.4,16.8,8.9,3,13.6,8.6,11.2,93,99,80,0.37,33065.68
0,2024-10-28,13.4,17.4,10.6,3,13.1,9.3,10.6,84,95,69,0.62,31621.81
0,2024-10-29,12.4,17.9,8.5,3,12.9,7.7,10.4,88,97,68,0.65,33176.49
0,2024-10-30,12.9,18.9,8.8,51,12.9,7.8,10.2,85,97,61,0.86,32861.62
0,2024-10-31,12.4,16.4,8.9,3,10.6,7.9,9.5,83,94,62,0.71,21600.00
0,2024-11-01,11.5,16.4,7.7,3,12.5,7.2,10.1,92,100,77,0.43,29366.48
0,2024-11-02,10.3,13.4,7.6,3,9.0,4.6,7.3,82,99,67,0.51,32400.00
0,2024-11-03,5.8,9.8,1.5,3,4.1,0.0,1.9,77,90,57,0.52,30082.60
0,2024-11-04,5.5,11.9,0.8,3,4.5,0.1,2.5,83,95,58,0.59,32742.42
0,2024-11-05,5.7,10.4,1.9,3,4.6,0.9,2.9,83,95,65,0.44,32400.00
